id,family,date,sales,Trained,store_nbr,onpromotion
11741,GROCERY II,7/31/16,1,1,1,1
11742,MEATS,7/31/16,101.004,1,1,34
11743,POULTRY,7/31/16,102.975,1,1,30
11744,PRODUCE,7/31/16,1053.508,1,1,180
11745,SEAFOOD,7/31/16,12.314,1,1,6
11746,BREAD/BAKERY,8/1/16,454.106,1,1,85
11747,EGGS,8/1/16,157,1,1,29
11748,FROZEN FOODS,8/1/16,81,1,1,23
11749,GROCERY I,8/1/16,3121,1,1,698
11750,GROCERY II,8/1/16,20,1,1,3
11751,MEATS,8/1/16,351.058,1,1,44
11752,POULTRY,8/1/16,356.532,1,1,40
11753,PRODUCE,8/1/16,2607.37,1,1,210
11754,SEAFOOD,8/1/16,21.645,1,1,5
11755,BREAD/BAKERY,8/2/16,365.231,1,1,77
11756,EGGS,8/2/16,101,1,1,24
11757,FROZEN FOODS,8/2/16,75,1,1,21
11758,GROCERY I,8/2/16,2577,1,1,658
11759,GROCERY II,8/2/16,11,1,1,3
11760,MEATS,8/2/16,271.078,1,1,39
11761,POULTRY,8/2/16,261.558,1,1,36
11762,PRODUCE,8/2/16,1864.525,1,1,201
11763,SEAFOOD,8/2/16,34.921,1,1,6
11764,BREAD/BAKERY,8/3/16,461.628,1,1,78
11765,EGGS,8/3/16,159,1,1,27
11766,FROZEN FOODS,8/3/16,104.397,1,1,25
11767,GROCERY I,8/3/16,3139,1,1,691
11768,GROCERY II,8/3/16,11,1,1,4
11769,MEATS,8/3/16,299.049,1,1,40
11770,POULTRY,8/3/16,348.374,1,1,39
11771,PRODUCE,8/3/16,4105.28,1,1,214
11772,SEAFOOD,8/3/16,34.179,1,1,6
11773,BREAD/BAKERY,8/4/16,393.822,1,1,72
11774,EGGS,8/4/16,99,1,1,24
11775,FROZEN FOODS,8/4/16,108,1,1,22
11776,GROCERY I,8/4/16,2435,1,1,647
11777,GROCERY II,8/4/16,46,1,1,5
11778,MEATS,8/4/16,306.441,1,1,39
11779,POULTRY,8/4/16,235.106,1,1,40
11780,PRODUCE,8/4/16,1909.962,1,1,200
11781,SEAFOOD,8/4/16,26.051,1,1,6
11782,BREAD/BAKERY,8/5/16,535.773,1,1,79
11783,EGGS,8/5/16,159,1,1,28
11784,FROZEN FOODS,8/5/16,162.759,1,1,24
11785,GROCERY I,8/5/16,2845,1,1,682
11786,GROCERY II,8/5/16,24,1,1,4
11787,MEATS,8/5/16,685.26,1,1,49
11788,POULTRY,8/5/16,445.241,1,1,39
11789,PRODUCE,8/5/16,2439.685,1,1,212
11790,SEAFOOD,8/5/16,60.563,1,1,6
11791,BREAD/BAKERY,8/6/16,371.115,1,1,74
11792,EGGS,8/6/16,151,1,1,26
11793,FROZEN FOODS,8/6/16,124,1,1,22
11794,GROCERY I,8/6/16,2304,1,1,654
11795,GROCERY II,8/6/16,25,1,1,7
11796,MEATS,8/6/16,222.347,1,1,42
11797,POULTRY,8/6/16,271.70898,1,1,39
11798,PRODUCE,8/6/16,2527.542,1,1,210
11799,SEAFOOD,8/6/16,28.324999,1,1,6
11800,BREAD/BAKERY,8/7/16,159.844,1,1,49
11801,EGGS,8/7/16,57,1,1,21
11802,FROZEN FOODS,8/7/16,57,1,1,16
11803,GROCERY I,8/7/16,917,1,1,409
11804,GROCERY II,8/7/16,9,1,1,5
11805,MEATS,8/7/16,94.503,1,1,33
11806,POULTRY,8/7/16,143.259,1,1,28
11807,PRODUCE,8/7/16,1016.462,1,1,178
11808,SEAFOOD,8/7/16,13.913,1,1,6
11809,BREAD/BAKERY,8/8/16,446.507,1,1,75
11810,EGGS,8/8/16,162,1,1,25
11811,FROZEN FOODS,8/8/16,78,1,1,22
11812,GROCERY I,8/8/16,2684,1,1,677
11813,GROCERY II,8/8/16,24,1,1,3
11814,MEATS,8/8/16,273.726,1,1,43
11815,POULTRY,8/8/16,308.455,1,1,38
11816,PRODUCE,8/8/16,2338.587,1,1,203
11817,SEAFOOD,8/8/16,17.992,1,1,4
11818,BREAD/BAKERY,8/9/16,441.165,1,1,76
11819,EGGS,8/9/16,115,1,1,25
11820,FROZEN FOODS,8/9/16,108,1,1,21
11821,GROCERY I,8/9/16,2486,1,1,614
11822,GROCERY II,8/9/16,19,1,1,4
11823,MEATS,8/9/16,284.136,1,1,42
11824,POULTRY,8/9/16,254.222,1,1,40
11825,PRODUCE,8/9/16,2044.128,1,1,207
11826,SEAFOOD,8/9/16,26.029999,1,1,6
11827,BREAD/BAKERY,8/10/16,448.194,1,1,76
11828,EGGS,8/10/16,151,1,1,26
11829,FROZEN FOODS,8/10/16,139.715,1,1,24
11830,GROCERY I,8/10/16,2374,1,1,651
11831,GROCERY II,8/10/16,23,1,1,5
11832,MEATS,8/10/16,255.756,1,1,46
11833,POULTRY,8/10/16,277.59,1,1,39
11834,PRODUCE,8/10/16,3459.617,1,1,213
11835,SEAFOOD,8/10/16,32.727,1,1,6
11836,BREAD/BAKERY,8/11/16,491.705,1,1,76
11837,EGGS,8/11/16,113,1,1,27
11838,FROZEN FOODS,8/11/16,92,1,1,21
11839,GROCERY I,8/11/16,2511,1,1,624
11840,GROCERY II,8/11/16,18,1,1,4
11841,MEATS,8/11/16,293.995,1,1,39
11842,POULTRY,8/11/16,228.211,1,1,37
11843,PRODUCE,8/11/16,2019.674,1,1,202
11844,SEAFOOD,8/11/16,19.287,1,1,7
11845,BREAD/BAKERY,8/12/16,193.868,1,1,51
11846,EGGS,8/12/16,55,1,1,22
11847,FROZEN FOODS,8/12/16,73,1,1,17
11848,GROCERY I,8/12/16,1055,1,1,411
11849,GROCERY II,8/12/16,18,1,1,2
11850,MEATS,8/12/16,333.872,1,1,41
11851,POULTRY,8/12/16,174.464,1,1,33
11852,PRODUCE,8/12/16,1280.319,1,1,196
11853,SEAFOOD,8/12/16,10.257,1,1,5
11854,BREAD/BAKERY,8/13/16,351.969,1,1,71
11855,EGGS,8/13/16,111,1,1,24
11856,FROZEN FOODS,8/13/16,68,1,1,22
11857,GROCERY I,8/13/16,1621,1,1,553
11858,GROCERY II,8/13/16,6,1,1,2
11859,MEATS,8/13/16,210.158,1,1,39
11860,POULTRY,8/13/16,218.843,1,1,36
11861,PRODUCE,8/13/16,1562.625,1,1,192
11862,SEAFOOD,8/13/16,18.992,1,1,5
11863,BREAD/BAKERY,8/14/16,138.256,1,1,42
11864,EGGS,8/14/16,59,1,1,20
11865,FROZEN FOODS,8/14/16,50,1,1,15
11866,GROCERY I,8/14/16,728,1,1,362
11867,GROCERY II,8/14/16,11,1,1,3
11868,MEATS,8/14/16,76.891,1,1,28
11869,POULTRY,8/14/16,124.124,1,1,33
11870,PRODUCE,8/14/16,858.362,1,1,182
11871,SEAFOOD,8/14/16,12.21,1,1,7
11872,BREAD/BAKERY,8/15/16,502.555,1,1,79
11873,EGGS,8/15/16,169,1,1,28
11874,FROZEN FOODS,8/15/16,73.706,1,1,21
11875,GROCERY I,8/15/16,3181,1,1,678
11876,GROCERY II,8/15/16,14,1,1,4
11877,MEATS,8/15/16,232.473,1,1,43
11878,POULTRY,8/15/16,297.319,1,1,37
11879,PRODUCE,8/15/16,2473.226,1,1,205
11880,SEAFOOD,8/15/16,20.849,1,1,6
11881,BREAD/BAKERY,8/16/16,384.275,1,1,75
11882,EGGS,8/16/16,146,1,1,27
11883,FROZEN FOODS,8/16/16,84,1,1,20
11884,GROCERY I,8/16/16,2436,1,1,648
11885,GROCERY II,8/16/16,32,1,1,4
11886,MEATS,8/16/16,347.93,1,1,40
11887,POULTRY,8/16/16,277.452,1,1,35
11888,PRODUCE,8/16/16,2089.533,1,1,199
11889,SEAFOOD,8/16/16,26.316,1,1,6
11890,BREAD/BAKERY,8/17/16,423.218,1,1,79
11891,EGGS,8/17/16,151,1,1,28
11892,FROZEN FOODS,8/17/16,127.179,1,1,23
11893,GROCERY I,8/17/16,2422,1,1,635
11894,GROCERY II,8/17/16,14,1,1,3
11895,MEATS,8/17/16,264.374,1,1,44
11896,POULTRY,8/17/16,261.156,1,1,36
11897,PRODUCE,8/17/16,3843.778,1,1,212
11898,SEAFOOD,8/17/16,37.04,1,1,7
11899,BREAD/BAKERY,8/18/16,374.447,1,1,70
11900,EGGS,8/18/16,105,1,1,24
11901,FROZEN FOODS,8/18/16,123,1,1,23
11902,GROCERY I,8/18/16,2201,1,1,635
11903,GROCERY II,8/18/16,6,1,1,3
11904,MEATS,8/18/16,233.966,1,1,38
11905,POULTRY,8/18/16,220.851,1,1,38
11906,PRODUCE,8/18/16,1746.183,1,1,198
11907,SEAFOOD,8/18/16,32.929,1,1,6
11908,BREAD/BAKERY,8/19/16,402.659,1,1,76
11909,EGGS,8/19/16,133,1,1,26
11910,FROZEN FOODS,8/19/16,187.51,1,1,26
11911,GROCERY I,8/19/16,2538,1,1,644
11912,GROCERY II,8/19/16,13,1,1,3
11913,MEATS,8/19/16,462.159,1,1,45
11914,POULTRY,8/19/16,377.368,1,1,38
11915,PRODUCE,8/19/16,2189.826,1,1,194
11916,SEAFOOD,8/19/16,38.247,1,1,7
11917,BREAD/BAKERY,8/20/16,416.081,1,1,74
11918,EGGS,8/20/16,140,1,1,25
11919,FROZEN FOODS,8/20/16,136,1,1,24
11920,GROCERY I,8/20/16,2308,1,1,622
11921,GROCERY II,8/20/16,11,1,1,4
11922,MEATS,8/20/16,204.303,1,1,42
11923,POULTRY,8/20/16,295.492,1,1,38
11924,PRODUCE,8/20/16,2328.033,1,1,205
11925,SEAFOOD,8/20/16,11.477,1,1,3
11926,BREAD/BAKERY,8/21/16,160.956,1,1,50
11927,EGGS,8/21/16,56,1,1,21
11928,FROZEN FOODS,8/21/16,47,1,1,18
11929,GROCERY I,8/21/16,969,1,1,416
11930,GROCERY II,8/21/16,4,1,1,3
11931,MEATS,8/21/16,105.303,1,1,32
11932,POULTRY,8/21/16,124.653,1,1,36
11933,PRODUCE,8/21/16,1004.34,1,1,177
11934,SEAFOOD,8/21/16,8.844,1,1,6
11935,BREAD/BAKERY,8/22/16,402.073,1,1,71
11936,EGGS,8/22/16,138,1,1,27
11937,FROZEN FOODS,8/22/16,96,1,1,26
11938,GROCERY I,8/22/16,2360,1,1,634
11939,GROCERY II,8/22/16,13,1,1,4
11940,MEATS,8/22/16,253.76799,1,1,38
11941,POULTRY,8/22/16,358.991,1,1,40
11942,PRODUCE,8/22/16,2476.871,1,1,204
11943,SEAFOOD,8/22/16,27.572,1,1,7
11944,BREAD/BAKERY,8/23/16,389.645,1,1,70
11945,EGGS,8/23/16,110,1,1,24
11946,FROZEN FOODS,8/23/16,113,1,1,24
11947,GROCERY I,8/23/16,2545,1,1,628
11948,GROCERY II,8/23/16,8,1,1,4
11949,MEATS,8/23/16,235.455,1,1,38
11950,POULTRY,8/23/16,196.642,1,1,36
11951,PRODUCE,8/23/16,2081.951,1,1,204
11952,SEAFOOD,8/23/16,26.577,1,1,6
11953,BREAD/BAKERY,8/24/16,442.718,1,1,68
11954,EGGS,8/24/16,151,1,1,26
11955,FROZEN FOODS,8/24/16,179.48,1,1,23
11956,GROCERY I,8/24/16,2886,1,1,665
11957,GROCERY II,8/24/16,13,1,1,4
11958,MEATS,8/24/16,293.721,1,1,41
11959,POULTRY,8/24/16,297.386,1,1,35
11960,PRODUCE,8/24/16,3988.215,1,1,217
11961,SEAFOOD,8/24/16,35.539,1,1,7
11962,BREAD/BAKERY,8/25/16,301.857,1,1,63
11963,EGGS,8/25/16,98,1,1,24
11964,FROZEN FOODS,8/25/16,105,1,1,20
11965,GROCERY I,8/25/16,1999,1,1,588
11966,GROCERY II,8/25/16,15,1,1,3
11967,MEATS,8/25/16,243.335,1,1,45
11968,POULTRY,8/25/16,227.91501,1,1,36
11969,PRODUCE,8/25/16,1942.737,1,1,202
11970,SEAFOOD,8/25/16,20.16,1,1,6
11971,BREAD/BAKERY,8/26/16,402.267,1,1,75
11972,EGGS,8/26/16,144,1,1,27
11973,FROZEN FOODS,8/26/16,132,1,1,25
11974,GROCERY I,8/26/16,2419,1,1,642
11975,GROCERY II,8/26/16,11,1,1,3
11976,MEATS,8/26/16,616.601,1,1,49
11977,POULTRY,8/26/16,394.421,1,1,37
11978,PRODUCE,8/26/16,2294.2,1,1,205
11979,SEAFOOD,8/26/16,42.569,1,1,6
11980,BREAD/BAKERY,8/27/16,378.229,1,1,71
11981,EGGS,8/27/16,148,1,1,24
11982,FROZEN FOODS,8/27/16,120,1,1,25
11983,GROCERY I,8/27/16,2141,1,1,617
11984,GROCERY II,8/27/16,11,1,1,2
11985,MEATS,8/27/16,358.428,1,1,40
11986,POULTRY,8/27/16,263.073,1,1,38
11987,PRODUCE,8/27/16,2136.919,1,1,204
11988,SEAFOOD,8/27/16,32.929,1,1,7
11989,BREAD/BAKERY,8/28/16,155.209,1,1,47
11990,EGGS,8/28/16,62,1,1,21
11991,FROZEN FOODS,8/28/16,46,1,1,17
11992,GROCERY I,8/28/16,1045,1,1,435
11993,GROCERY II,8/28/16,10,1,1,2
11994,MEATS,8/28/16,96.204,1,1,35
11995,POULTRY,8/28/16,146.27,1,1,32
11996,PRODUCE,8/28/16,1174.689,1,1,188
11997,SEAFOOD,8/28/16,8.855,1,1,4
11998,BREAD/BAKERY,8/29/16,391.121,1,1,63
11999,EGGS,8/29/16,145,1,1,26
12000,FROZEN FOODS,8/29/16,91,1,1,25
12001,GROCERY I,8/29/16,2280,1,1,616
12002,GROCERY II,8/29/16,4,1,1,3
12003,MEATS,8/29/16,248.406,1,1,41
12004,POULTRY,8/29/16,324.171,1,1,39
12005,PRODUCE,8/29/16,2326.541,1,1,197
12006,SEAFOOD,8/29/16,31.423,1,1,6
12007,BREAD/BAKERY,8/30/16,381.392,1,1,63
12008,EGGS,8/30/16,125,1,1,27
12009,FROZEN FOODS,8/30/16,74,1,1,23
12010,GROCERY I,8/30/16,2337,1,1,625
12011,GROCERY II,8/30/16,14,1,1,4
12012,MEATS,8/30/16,221.746,1,1,39
12013,POULTRY,8/30/16,271.425,1,1,38
12014,PRODUCE,8/30/16,2020.053,1,1,200
12015,SEAFOOD,8/30/16,24.301,1,1,6
12016,BREAD/BAKERY,8/31/16,443.273,1,1,67
12017,EGGS,8/31/16,156,1,1,26
12018,FROZEN FOODS,8/31/16,132,1,1,25
12019,GROCERY I,8/31/16,2903,1,1,691
12020,GROCERY II,8/31/16,13,1,1,5
12021,MEATS,8/31/16,241.094,1,1,44
12022,POULTRY,8/31/16,310.244,1,1,38
12023,PRODUCE,8/31/16,3889.887,1,1,212
12024,SEAFOOD,8/31/16,28.405,1,1,6
12025,BREAD/BAKERY,9/1/16,452.119,1,1,74
12026,EGGS,9/1/16,122,1,1,27
12027,FROZEN FOODS,9/1/16,143,1,1,25
12028,GROCERY I,9/1/16,2935,1,1,679
12029,GROCERY II,9/1/16,18,1,1,3
12030,MEATS,9/1/16,310.473,1,1,45
12031,POULTRY,9/1/16,367.835,1,1,39
12032,PRODUCE,9/1/16,2108.252,1,1,201
12033,SEAFOOD,9/1/16,27.034,1,1,5
12034,BREAD/BAKERY,9/2/16,442.119,1,1,81
12035,EGGS,9/2/16,154,1,1,25
12036,FROZEN FOODS,9/2/16,121,1,1,26
12037,GROCERY I,9/2/16,2798,1,1,683
12038,GROCERY II,9/2/16,17,1,1,5
12039,MEATS,9/2/16,562.335,1,1,48
12040,POULTRY,9/2/16,426.27,1,1,37
12041,PRODUCE,9/2/16,2398.246,1,1,204
12042,SEAFOOD,9/2/16,39.055,1,1,6
12043,BREAD/BAKERY,9/3/16,434.172,1,1,71
12044,EGGS,9/3/16,149,1,1,26
12045,FROZEN FOODS,9/3/16,146.841,1,1,27
12046,GROCERY I,9/3/16,2534,1,1,629
12047,GROCERY II,9/3/16,7,1,1,3
12048,MEATS,9/3/16,238.597,1,1,39
12049,POULTRY,9/3/16,270.773,1,1,38
12050,PRODUCE,9/3/16,2439.8909,1,1,201
12051,SEAFOOD,9/3/16,36.064,1,1,5
12052,BREAD/BAKERY,9/4/16,156.128,1,1,46
12053,EGGS,9/4/16,80,1,1,23
12054,FROZEN FOODS,9/4/16,49,1,1,18
12055,GROCERY I,9/4/16,1282,1,1,472
12056,GROCERY II,9/4/16,10,1,1,2
12057,MEATS,9/4/16,95.607,1,1,34
12058,POULTRY,9/4/16,97.225,1,1,30
12059,PRODUCE,9/4/16,1252.366,1,1,187
12060,SEAFOOD,9/4/16,22.741,1,1,6
12061,BREAD/BAKERY,9/5/16,458.198,1,1,78
12062,EGGS,9/5/16,151,1,1,26
12063,FROZEN FOODS,9/5/16,115,1,1,27
12064,GROCERY I,9/5/16,2432,1,1,626
12065,GROCERY II,9/5/16,11,1,1,4
12066,MEATS,9/5/16,310.248,1,1,44
12067,POULTRY,9/5/16,332.369,1,1,39
12068,PRODUCE,9/5/16,2439.753,1,1,204
12069,SEAFOOD,9/5/16,20.62,1,1,7
12070,BREAD/BAKERY,9/6/16,460.17,1,1,75
12071,EGGS,9/6/16,122,1,1,23
12072,FROZEN FOODS,9/6/16,125,1,1,23
12073,GROCERY I,9/6/16,2943,1,1,672
12074,GROCERY II,9/6/16,30,1,1,5
12075,MEATS,9/6/16,263.342,1,1,40
12076,POULTRY,9/6/16,298.173,1,1,39
12077,PRODUCE,9/6/16,2200.752,1,1,198
12078,SEAFOOD,9/6/16,25.245,1,1,6
12079,BREAD/BAKERY,9/7/16,496.806,1,1,76
12080,EGGS,9/7/16,141,1,1,25
12081,FROZEN FOODS,9/7/16,94,1,1,22
12082,GROCERY I,9/7/16,2646,1,1,670
12083,GROCERY II,9/7/16,18,1,1,5
12084,MEATS,9/7/16,261.411,1,1,43
12085,POULTRY,9/7/16,257.099,1,1,40
12086,PRODUCE,9/7/16,3917.565,1,1,212
12087,SEAFOOD,9/7/16,36.994,1,1,7
12088,BREAD/BAKERY,9/8/16,433.61,1,1,73
12089,EGGS,9/8/16,117,1,1,24
12090,FROZEN FOODS,9/8/16,123,1,1,23
12091,GROCERY I,9/8/16,2380,1,1,638
12092,GROCERY II,9/8/16,15,1,1,3
12093,MEATS,9/8/16,224.547,1,1,36
12094,POULTRY,9/8/16,293.563,1,1,39
12095,PRODUCE,9/8/16,1804.802,1,1,197
12096,SEAFOOD,9/8/16,37.794,1,1,5
12097,BREAD/BAKERY,9/9/16,406.705,1,1,72
12098,EGGS,9/9/16,157,1,1,27
12099,FROZEN FOODS,9/9/16,149,1,1,25
12100,GROCERY I,9/9/16,2604,1,1,668
12101,GROCERY II,9/9/16,14,1,1,4
12102,MEATS,9/9/16,659.762,1,1,47
12103,POULTRY,9/9/16,411.402,1,1,42
12104,PRODUCE,9/9/16,2551.719,1,1,205
12105,SEAFOOD,9/9/16,36.857,1,1,7
12106,BREAD/BAKERY,9/10/16,427.588,1,1,72
12107,EGGS,9/10/16,152,1,1,27
12108,FROZEN FOODS,9/10/16,142.274,1,1,29
12109,GROCERY I,9/10/16,2370,1,1,634
12110,GROCERY II,9/10/16,9,1,1,3
12111,MEATS,9/10/16,302.121,1,1,42
12112,POULTRY,9/10/16,317.593,1,1,38
12113,PRODUCE,9/10/16,2441.956,1,1,200
12114,SEAFOOD,9/10/16,29.968,1,1,5
12115,BREAD/BAKERY,9/11/16,150.559,1,1,56
12116,EGGS,9/11/16,63,1,1,21
12117,FROZEN FOODS,9/11/16,43,1,1,16
12118,GROCERY I,9/11/16,1059,1,1,409
12119,GROCERY II,9/11/16,8,1,1,4
12120,MEATS,9/11/16,94.17,1,1,38
12121,POULTRY,9/11/16,168.855,1,1,32
12122,PRODUCE,9/11/16,1097.069,1,1,184
12123,SEAFOOD,9/11/16,17.887001,1,1,6
12124,BREAD/BAKERY,9/12/16,471.822,1,1,76
12125,EGGS,9/12/16,135,1,1,27
12126,FROZEN FOODS,9/12/16,111,1,1,28
12127,GROCERY I,9/12/16,2664,1,1,654
12128,GROCERY II,9/12/16,19,1,1,5
12129,MEATS,9/12/16,235.739,1,1,37
12130,POULTRY,9/12/16,339.713,1,1,40
12131,PRODUCE,9/12/16,2637.536,1,1,213
12132,SEAFOOD,9/12/16,15.642,1,1,6
12133,BREAD/BAKERY,9/13/16,398.716,1,1,71
12134,EGGS,9/13/16,120,1,1,24
12135,FROZEN FOODS,9/13/16,95,1,1,21
12136,GROCERY I,9/13/16,2623,1,1,625
12137,GROCERY II,9/13/16,8,1,1,3
12138,MEATS,9/13/16,288.823,1,1,42
12139,POULTRY,9/13/16,279.873,1,1,37
12140,PRODUCE,9/13/16,1917.861,1,1,203
12141,SEAFOOD,9/13/16,34.034,1,1,7
12142,BREAD/BAKERY,9/14/16,500.181,1,1,83
12143,EGGS,9/14/16,155,1,1,25
12144,FROZEN FOODS,9/14/16,84,1,1,22
12145,GROCERY I,9/14/16,2597,1,1,649
12146,GROCERY II,9/14/16,30,1,1,3
12147,MEATS,9/14/16,254.219,1,1,44
12148,POULTRY,9/14/16,299.072,1,1,40
12149,PRODUCE,9/14/16,3881.097,1,1,215
12150,SEAFOOD,9/14/16,26.5,1,1,7
12151,BREAD/BAKERY,9/15/16,421.493,1,1,67
12152,EGGS,9/15/16,112,1,1,23
12153,FROZEN FOODS,9/15/16,88,1,1,20
12154,GROCERY I,9/15/16,2290,1,1,623
12155,GROCERY II,9/15/16,30,1,1,6
12156,MEATS,9/15/16,204.803,1,1,38
12157,POULTRY,9/15/16,270.934,1,1,37
12158,PRODUCE,9/15/16,1895.463,1,1,201
12159,SEAFOOD,9/15/16,18.231,1,1,6
12160,BREAD/BAKERY,9/16/16,407.678,1,1,75
12161,EGGS,9/16/16,150,1,1,27
12162,FROZEN FOODS,9/16/16,112,1,1,24
12163,GROCERY I,9/16/16,2625,1,1,635
12164,GROCERY II,9/16/16,21,1,1,4
12165,MEATS,9/16/16,724.147,1,1,51
12166,POULTRY,9/16/16,436.373,1,1,40
12167,PRODUCE,9/16/16,2383.839,1,1,203
12168,SEAFOOD,9/16/16,36.321,1,1,5
12169,BREAD/BAKERY,9/17/16,451.689,1,1,80
12170,EGGS,9/17/16,167,1,1,26
12171,FROZEN FOODS,9/17/16,139.82,1,1,25
12172,GROCERY I,9/17/16,2645,1,1,651
12173,GROCERY II,9/17/16,28,1,1,6
12174,MEATS,9/17/16,233.5,1,1,45
12175,POULTRY,9/17/16,277.28,1,1,41
12176,PRODUCE,9/17/16,2554.865,1,1,212
12177,SEAFOOD,9/17/16,40.02,1,1,7
12178,BREAD/BAKERY,9/18/16,187.852,1,1,50
12179,EGGS,9/18/16,74,1,1,27
12180,FROZEN FOODS,9/18/16,48,1,1,15
12181,GROCERY I,9/18/16,1200,1,1,478
12182,GROCERY II,9/18/16,20,1,1,5
12183,MEATS,9/18/16,112.115,1,1,30
12184,POULTRY,9/18/16,155.13,1,1,34
12185,PRODUCE,9/18/16,1189.527,1,1,184
12186,SEAFOOD,9/18/16,12.328,1,1,6
12187,BREAD/BAKERY,9/19/16,521.826,1,1,81
12188,EGGS,9/19/16,132,1,1,27
12189,FROZEN FOODS,9/19/16,67,1,1,18
12190,GROCERY I,9/19/16,2558,1,1,644
12191,GROCERY II,9/19/16,10,1,1,3
12192,MEATS,9/19/16,282.831,1,1,45
12193,POULTRY,9/19/16,306.569,1,1,38
12194,PRODUCE,9/19/16,2360.434,1,1,202
12195,SEAFOOD,9/19/16,26.684,1,1,7
12196,BREAD/BAKERY,9/20/16,393.432,1,1,72
12197,EGGS,9/20/16,125,1,1,27
12198,FROZEN FOODS,9/20/16,96,1,1,26
12199,GROCERY I,9/20/16,2492,1,1,647
12200,GROCERY II,9/20/16,17,1,1,5
12201,MEATS,9/20/16,258.68,1,1,41
12202,POULTRY,9/20/16,265.107,1,1,35
12203,PRODUCE,9/20/16,2034.654,1,1,199
12204,SEAFOOD,9/20/16,25.748,1,1,5
12205,BREAD/BAKERY,9/21/16,502.925,1,1,77
12206,EGGS,9/21/16,136,1,1,29
12207,FROZEN FOODS,9/21/16,114,1,1,23
12208,GROCERY I,9/21/16,2753,1,1,661
12209,GROCERY II,9/21/16,11,1,1,4
12210,MEATS,9/21/16,253.481,1,1,39
12211,POULTRY,9/21/16,304.716,1,1,33
12212,PRODUCE,9/21/16,3630.324,1,1,209
12213,SEAFOOD,9/21/16,26.664,1,1,6
12214,BREAD/BAKERY,9/22/16,463.991,1,1,76
12215,EGGS,9/22/16,118,1,1,28
12216,FROZEN FOODS,9/22/16,108.379,1,1,23
12217,GROCERY I,9/22/16,2323,1,1,630
12218,GROCERY II,9/22/16,11,1,1,3
12219,MEATS,9/22/16,199.218,1,1,42
12220,POULTRY,9/22/16,311.087,1,1,35
12221,PRODUCE,9/22/16,2016.231,1,1,191
12222,SEAFOOD,9/22/16,23.583,1,1,6
12223,BREAD/BAKERY,9/23/16,392.319,1,1,69
12224,EGGS,9/23/16,140,1,1,27
12225,FROZEN FOODS,9/23/16,174,1,1,24
12226,GROCERY I,9/23/16,2391,1,1,629
12227,GROCERY II,9/23/16,36,1,1,6
12228,MEATS,9/23/16,577.377,1,1,47
12229,POULTRY,9/23/16,361.791,1,1,38
12230,PRODUCE,9/23/16,2156.876,1,1,203
12231,SEAFOOD,9/23/16,44.574,1,1,6
12232,BREAD/BAKERY,9/24/16,423.414,1,1,74
12233,EGGS,9/24/16,162,1,1,25
12234,FROZEN FOODS,9/24/16,134,1,1,26
12235,GROCERY I,9/24/16,2496,1,1,642
12236,GROCERY II,9/24/16,12,1,1,3
12237,MEATS,9/24/16,271.557,1,1,45
12238,POULTRY,9/24/16,288.444,1,1,35
12239,PRODUCE,9/24/16,2310.827,1,1,195
12240,SEAFOOD,9/24/16,25.258,1,1,6
12241,BREAD/BAKERY,9/25/16,218.134,1,1,59
12242,EGGS,9/25/16,76,1,1,23
12243,FROZEN FOODS,9/25/16,32,1,1,15
12244,GROCERY I,9/25/16,1030,1,1,442
12245,GROCERY II,9/25/16,9,1,1,3
12246,MEATS,9/25/16,87.288,1,1,36
12247,POULTRY,9/25/16,147.101,1,1,35
12248,PRODUCE,9/25/16,1119.685,1,1,178
12249,SEAFOOD,9/25/16,20.311,1,1,6
12250,BREAD/BAKERY,9/26/16,455.947,1,1,78
12251,EGGS,9/26/16,157,1,1,26
12252,FROZEN FOODS,9/26/16,73,1,1,23
12253,GROCERY I,9/26/16,2161,1,1,627
12254,GROCERY II,9/26/16,12,1,1,4
12255,MEATS,9/26/16,184.852,1,1,36
12256,POULTRY,9/26/16,232.799,1,1,34
12257,PRODUCE,9/26/16,2153.161,1,1,203
12258,SEAFOOD,9/26/16,17.84,1,1,6
12259,BREAD/BAKERY,9/27/16,313.632,1,1,73
12260,EGGS,9/27/16,118,1,1,28
12261,FROZEN FOODS,9/27/16,88.454,1,1,23
12262,GROCERY I,9/27/16,2255,1,1,647
12263,GROCERY II,9/27/16,13,1,1,4
12264,MEATS,9/27/16,226.355,1,1,41
12265,POULTRY,9/27/16,290.54,1,1,38
12266,PRODUCE,9/27/16,1829.967,1,1,191
12267,SEAFOOD,9/27/16,13.471,1,1,6
12268,BREAD/BAKERY,9/28/16,534.584,1,1,77
12269,EGGS,9/28/16,153,1,1,29
12270,FROZEN FOODS,9/28/16,95,1,1,21
12271,GROCERY I,9/28/16,2735,1,1,685
12272,GROCERY II,9/28/16,22,1,1,5
12273,MEATS,9/28/16,273.975,1,1,44
12274,POULTRY,9/28/16,309.47,1,1,36
12275,PRODUCE,9/28/16,3866.636,1,1,206
12276,SEAFOOD,9/28/16,26.902,1,1,5
12277,BREAD/BAKERY,9/29/16,385.775,1,1,69
12278,EGGS,9/29/16,69,1,1,21
12279,FROZEN FOODS,9/29/16,81,1,1,18
12280,GROCERY I,9/29/16,2131,1,1,589
12281,GROCERY II,9/29/16,15,1,1,3
12282,MEATS,9/29/16,185.05501,1,1,35
12283,POULTRY,9/29/16,192.61299,1,1,35
